OBS_ID	X	Y	Z	LAYER	ME	ME^2
201.5752_1	720836.9	6179870.4	-38.9428730010986	10	-6.12836893512995	37.5569058050658	
201.5760_1	723542	6176628	-35.0938930511475	10	-2.39016527362061	5.71289003522186	
201.5761_1	723532	6176640	-35.0938930511475	10	-2.51247743602753	6.31254286654745	
201.5873_1	720620	6176517.3	-30.7615814208984	10	-10.5467987333296	111.234963521362	
201.5875_1	720895.6	6177359.9	-29.8282012939453	10	-10.8163115814019	116.99259622597	
201.5884_1	727140	6174561	-34.7837944030762	10	-1.97069706798077	3.88364693374799	
201.5937_1	723647	6183070	-39.3175373077393	10	-1.18265487216949	1.39867254666624	
201.5938_1	723657	6183097	-39.3175373077393	10	-1.2428041680088	1.54456220002005	
201.6065_1	725673	6174047	-37.4041061401367	10	-2.99366342612219	8.96202070890164	
201.6066_1	725645	6174008	-37.4041061401367	10	-4.2219937735033	17.8252314235007	
201.6120_1	725695.82	6174096.58	-37.4041061401367	10	-3.47436701603016	12.0712261620784	
201.6144_1	724750	6176666	-35.4166984558105	10	-2.28599949073791	5.225793671654	
201.6146_1	725664.89	6174104.12	-37.4041061401367	10	-3.34612908006864	11.196579820481	
201.6160_1	725638.46	6174103.21	-37.4041061401367	10	-3.26744548642448	10.6762000067557	
201.6183_1	725471.13	6176529.6	-36.1235847473145	10	-2.50386386982773	6.26933427862867	
201.6236_1	725671	6174004	-37.4041061401367	10	-3.54209891665745	12.5464647353859	
201.6243_1	725711	6173998	-36.6213474273682	10	-2.69252252939796	7.24967757131561	
201.6450_1	725390	6173954	-36.547384262085	10	-2.44778748485565	5.99166357101596	
201.6518_1	723456	6176552	-33.2715492248535	10	-2.28292670328522	5.21175433257271	
201.6521_1	723558	6176205	-36.207202911377	10	-4.86959474208832	23.7129529521742	
201.875_1	727252	6175066	-36.3560314178467	10	-3.48001794218063	12.1105248778991	
205.15_1	680343.38	6170330.92	-26.8991069793701	10	6.21191135204866	38.587842645711	
205.775_1	664612	6159963	-79.7277278900146	10	-3.5156236924591	12.3596099469798	
206.1016_1	697926	6161191.5	-7.47369384765625	10	4.03977102166748	16.3197499075043	
206.1024_1	699613	6163483	1.42099571228027	10	7.03732607228088	49.5239582476043	
206.1028_1	698685.47	6162480.3	-0.910110473632813	10	11.618903722729	134.998923718046	
206.1061_1	698081	6164695	0.868276596069336	10	5.29692242088318	28.0573871328549	
206.1123_1	698795.88	6167870.11	2.8940372467041	10	17.7062395485515	313.510918950688	
206.1128_2	699425.94	6165995.66	6.98551750183105	10	15.3302518818533	235.016622761065	
206.1129_1	699229.44	6166144.49	7.99633312225342	10	11.8008933166267	139.261083070405	
206.112_1	684421	6168474.29	-41.8805122375488	10	10.7919009054952	116.465125154028	
206.1136_1	698082	6166338	6.76311683654785	10	12.04251412854	145.022146536086	
206.1136_2	698082	6166338	6.76311683654785	10	12.96581412854	168.112336015848	
206.1138_1	698049.88	6166308.38	6.76311683654785	10	14.7727755049706	218.234896120259	
206.1138_2	698049.88	6166308.38	6.76311683654785	10	15.2127755049706	231.428538564633	
206.1164_1	692184	6158060	-4.91029357910156	10	9.08310866165161	82.5028629593705	
206.1303_1	698396	6166920	4.42894744873047	10	14.8294299845886	219.911993667816	
206.1303_2	698396	6166920	4.42894744873047	10	16.0394299845886	257.263314230521	
206.1303_3	698396	6166920	4.42894744873047	10	19.2394299845886	370.155666131888	
206.135_1	694201	6164558	-40.302059173584	10	7.4348428520813	55.2768882351444	
206.1374_1	697974.3	6166345.5	4.72583198547363	10	15.1093329283173	228.291941538734	
206.1572_1	693111	6161307	-22.4041976928711	10	1.00208534207153	1.00417503279462	
206.1614_1	690976	6160130	-22.9805374145508	10	-0.485271600646971	0.235488526394474	
206.1615_1	699279	6169033	-1.1783390045166	10	5.80395379083252	33.6858796061192	
206.1618_1	698994	6164164	4.02646446228027	10	8.82195599246216	77.826907532939	
206.1618_2	698994	6164164	4.02646446228027	10	9.82385599246216	96.5081465606346	
206.1630_1	697488	6163943	-3.29644775390625	10	6.33773536009216	40.1668894945626	
206.1655_1	686087.19	6172797.42	-38.817741394043	10	-2.84559217877739	8.09739484791905	
206.1699_1	687518	6158264	-49.0257358551025	10	13.0111823881226	169.290867136991	
206.1704_1	696901.4	6166168.16	1.44439888000488	10	1.60083678391999	2.56267840875131	
206.1704_2	696901.4	6166168.16	1.44439888000488	10	18.88083678392	356.485997661026	
206.1704_3	696901.4	6166168.16	1.44439888000488	10	11.77083678392	138.552598593684	
206.1714_1	692232	6168817	-73.1039047241211	10	9.3788280459137	87.9624155148173	
206.1724_1	699092	6167999	2.1040210723877	10	10.2646355120087	105.362742194389	
206.176_1	693607.8	6160536.1	-36.8652858734131	10	9.55472853853252	91.2928374450477	
206.212_1	690682	6165266	-37.9935264587402	10	0.372186916748046	0.138523100998417	
206.220_1	693653	6160867	-36.8652858734131	10	7.90961505679321	62.5620103466499	
206.308_1	694227.3	6158782	-8.79913711547852	10	5.91754171347668	35.0172999307365	
206.321_1	698496	6165539	8.28283596038818	10	10.6743839051819	113.942471755206	
206.363_1	698337	6159359	-18.0125865936279	10	-1.0480724624176	1.0984558864781	
206.365_1	698709	6160531	-13.5008354187012	10	-0.325330684646605	0.105840054372629	
206.379_1	698487	6160353	-22.6263961791992	10	6.37709881834412	40.6673893389259	
206.389_1	696872	6161069	-9.61199760437012	10	-4.66577200100708	21.7694283653816	
206.38_1	698301.19	6169687.08	-10.661714553833	10	5.42358382103148	29.4152614637544	
206.39B_1	696655	6167828	-3.57844543457031	10	17.7539710784912	315.203489055903	
206.42_1	697953	6172074	-21.2253646850586	10	6.01156492733764	36.1389128755961	
206.442_1	696074	6162102	-9.33673667907715	10	2.96314273132324	8.78021484619376	
206.480_1	696736.31	6158549.05	-13.6029300689697	10	2.75368191623387	7.58276409579344	
206.50_1	695619.31	6163801.36	-9.02691078186035	10	7.75827093109714	60.1907678403068	
206.510_1	695442.7	6160931.6	-13.7175331115723	10	4.15305877736204	17.2478972082239	
206.51_1	698522	6163605	1.86657524108887	10	8.53151455322266	72.78674057185	
206.540_1	693331	6158207	-5.21300315856934	10	5.87619433500672	34.529659862765	
206.542_1	695795.06	6172838.62	-21.2070369720459	10	10.9376825721204	119.632900048466	
206.564_1	697310	6168844	-6.30555725097656	10	13.2160202282715	174.663190674081	
206.595_1	698886	6160942	-13.5008354187012	10	0.158122395202637	0.025002691864619	
206.62_1	684194.88	6170632.04	-58.2453308105469	10	2.0579662566288	4.23522511342276	
206.63_1	682000.86	6167465.55	-45.6788139343262	10	18.4182371172051	339.231458505592	
206.641_1	692647.4	6160009.8	-22.2608127593994	10	7.62835375221368	58.1917809689125	
206.726_1	681070.8	6167575.91	-21.560676574707	10	20.3111915367574	412.544501642846	
206.739_1	693709	6170016	-43.1979179382324	10	22.9087327322388	524.810035397148	
207.1017_1	703657	6164333	-20.2107849121094	10	10.8545295243473	117.820811194927	
207.1019_1	702650	6159110	-42.0584106445313	10	-3.98189845275879	15.8555152880828	
207.1027_1	712642	6169540	-27.0612602233887	10	0.193968107746113	0.0376236268226077	
207.104_1	702698	6169998	-13.1926879882813	10	7.73671836462402	59.8568110535106	
207.1143_1	705202	6162808	-39.9810447692871	10	-0.706891952072144	0.499696231904366	
207.118_1	704884.94	6165751.71	-26.7722473144531	10	1.60987144928549	2.59168608322457	
207.1264_1	701719	6164521	-3.08809852600098	10	12.1138514972534	146.745398097509	
207.127_1	703532	6171981	-8.1840877532959	10	7.51435158731079	56.4654797777202	
207.1280_1	712841	6172789	-26.0554046630859	10	1.71995374296761	2.95824087794828	
207.1281_1	716999	6173367	-26.3446273803711	10	1.30721912518406	1.70882184124698	
207.1342_1	702322	6167950	-4.9450511932373	10	7.15262140197754	51.1599929200272	
207.1346_1	702713	6161979	-25.1472816467285	10	1.32536885393906	1.75660259899173	
207.136_1	706002	6167416	-25.7363204956055	10	1.71800433959961	2.95153891088309	
207.1511_1	703297	6161743	-24.9292888641357	10	-3.34237035238648	11.1714395725121	
207.1578_1	714298	6171375	-23.9085845947266	10	2.18905636181831	4.79196775521723	
207.1682_1	701375	6171470	-8.15875625610352	10	7.68679268836975	59.0867818339747	
207.1724_1	702131	6165127	-4.73295783996582	10	1.12245024154281	1.25989454473952	
207.1766_1	711334	6170957	-31.1665706634521	10	0.430853839040756	0.185635030616158	
207.2247_1	702658	6169927	-13.1926879882813	10	7.30508507577515	53.3642679643128	
207.2250_1	704460	6165097	-25.5017395019531	10	9.90473039480209	98.1036841937164	
207.2291_1	706789	6171115	-17.9969253540039	10	2.27916041545868	5.19457219939377	
207.2391_1	714050	6170346	-27.0455856323242	10	2.95893253574371	8.75528175108272	
207.2400_1	705626	6169812	-12.8834285736084	10	4.74705805645752	22.5345601913783	
207.244C_1	712603	6169234	-29.1389446258545	10	-1.15290921031726	1.32919964723436	
207.247_1	710020	6169348	-33.9779624938965	10	3.24939105407238	10.5585422222856	
207.251_1	702360	6169977	-10.0394897460938	10	4.12282092639923	16.9976523911554	
207.252_1	702737	6169968	-13.1926879882813	10	7.50280995427704	56.2921572099986	
207.2562_1	715893	6172041	-25.3727741241455	10	1.23235687378883	1.51870346437459	
207.2613_1	717069	6167958	-34.223503112793	10	-0.811622953611016	0.65873181882827	
207.2619_1	700166.25	6160369.75	-13.5148506164551	10	4.14708677676559	17.198328734024	
207.2634_1	701347	6173057	-16.1640472412109	10	11.6733865387573	136.267953283241	
207.2636_1	706449	6165947	-29.471607208252	10	-1.53221535894966	2.34768390620124	
207.263_1	704961	6167334	-24.1979370117188	10	3.63749899749756	13.2313989567957	
207.2688_1	703744	6169784	-12.6510543823242	10	7.02532096450806	49.3551346543564	
207.2689_1	705363	6172242	-10.886905670166	10	6.80858766188812	46.3568659496152	
207.268_1	704235	6172750	-9.10816764831543	10	8.43331373214722	71.1207805048228	
207.269_1	705040	6169957	-11.4897785186768	10	6.21197431337357	38.588624870013	
207.2707_1	709511	6171537	-25.2556896209717	10	-1.19931748317623	1.43836242545217	
207.2721_1	706887	6167293	-30.2625370025635	10	3.31671542922497	11.000601238459	
207.2729_1	700118	6162396	-5.88318061828613	10	10.581812196106	111.974749353657	
207.273_1	703510.19	6164454.7	-20.2107849121094	10	9.71807233224079	94.440929854664	
207.2746_1	699760	6167951	2.50736808776855	10	8.85884015392303	78.4790488727591	
207.2748_1	707950	6172009	-19.825439453125	10	2.93995156326294	8.6433151943322	
207.2749_1	708364	6172308	-22.7226524353027	10	0.598964804229736	0.358758836705966	
207.2750_1	707701	6171807	-24.1816577911377	10	3.54260074500656	12.550020038521	
207.2751_1	708377	6171759	-21.8869457244873	10	3.36003540703583	11.2898379365344	
207.2755_1	699812	6171592	-9.46951866149902	10	5.25044283084106	27.5671499199303	
207.2826_1	711400	6167942	-49.9963455200195	10	-1.19142107995749	1.41948418976706	
207.2826_2	711400	6167942	-49.9963455200195	10	-0.921421079957485	0.849016806590018	
207.2829_1	709898	6168412	-37.2437934875488	10	3.24078379084206	10.5026795789846	
207.282_1	715511	6171257	-26.495792388916	10	1.89211798200989	3.58011045784517	
207.2836_1	707749	6172733	-18.0917434692383	10	3.6217683561554	13.1172060256486	
207.2913_1	717877	6167670	-34.6749382019043	10	-0.307068670530319	0.0942911684212577	
207.2917_1	709926.7	6168978.68	-33.9521217346191	10	-5.41869519220027	29.3622575859743	
207.2918_1	709926.7	6168978.68	-33.9521217346191	10	-5.21869519220027	27.2347795090942	
207.2920_1	709926.7	6168978.68	-33.9521217346191	10	-5.21869519220027	27.2347795090942	
207.292_1	702503	6163846	-17.5521774291992	10	13.7393145922394	188.768765464522	
207.294A_1	718070	6172106	-29.7569026947021	10	-2.21508041454315	4.90658124289266	
207.294B_1	718262	6172139	-29.7569026947021	10	-2.40768005218983	5.79692323371281	
207.296_1	704589	6171830	-9.12017822265625	10	8.46082859725952	71.5856205522045	
207.29_1	704217	6164727	-25.3435001373291	10	10.9355704837818	119.58670180576	
207.3000_1	718273	6169244	-31.8998603820801	10	0.00105941928666831	1.12236922496478E-06	
207.3018_1	708529	6167942	-43.0010452270508	10	3.05643551066589	9.34179803085948	
207.3041_1	717400	6173252	-25.5969753265381	10	1.75574340209961	3.08263489401631	
207.307_1	701510	6162492	-19.0311031341553	10	7.68752064910889	59.0979737304755	
207.315_1	702735	6170368	-7.43243026733398	10	5.84162960968018	34.1246364966922	
207.31_1	700982.38	6164402.49	-0.711931228637695	10	10.6450208404521	113.316468693659	
207.3215_1	718223	6171047	-30.3345813751221	10	-0.04010072187078	0.00160806789455765	
207.324_1	710598	6169372	-38.4495506286621	10	1.29307081886959	1.67203214261207	
207.348_1	716971	6170417	-27.5720329284668	10	0.637753605451107	0.406729661265886	
207.3529_1	699986	6168011	-1.79948425292969	10	4.4444583132782	19.7532096984677	
207.3545_1	718209	6167660	-34.9294109344482	10	0.175706741921902	0.0308728591568098	
207.3564_1	707518.57	6173144.3	-17.7760219573975	10	2.35433765362184	5.54290578726161	
207.356_1	712914.39	6171428	-28.1104621887207	10	3.21483073218192	10.3351366365813	
207.3579_1	703701	6164251	-20.2107849121094	10	8.4720355845089	71.775386945185	
207.359_1	712675	6170434	-29.8587589263916	10	1.70843337441683	2.91874459482127	
207.3610_1	700937	6171575	-4.82241058349609	10	5.14434984302521	26.4643353074335	
207.3638_1	707948	6171564	-24.1816577911377	10	2.03507535488129	4.1415317000452	
207.3640_1	707788	6172024	-19.825439453125	10	3.72783739652252	13.8967716549118	
207.3680_1	707654	6170953	-22.7272758483887	10	-0.13642815422821	0.0186126412661163	
207.3681_1	707667	6170957	-22.7272758483887	10	3.95005044872666	15.6028985474856	
207.3682_1	707715	6170952	-22.7272758483887	10	3.78954895046234	14.3606812479502	
207.3683_1	707713	6170962	-22.7272758483887	10	3.78574552133179	14.3318691522837	
207.3684_1	707713	6170973	-22.7272758483887	10	3.77284886894607	14.2343885879077	
207.3685_1	707712	6170981	-22.7272758483887	10	3.78014464656067	14.2894935489213	
207.3697_1	699974	6165674	6.43838500976563	10	9.61805821600342	92.5070438464309	
207.3698_1	700020	6165656	4.91051483154297	10	9.38696174285889	88.1150507618963	
207.3707_1	700843.07	6166098.21	2.6512622833252	10	21.4318128616315	459.322602535993	
207.3713_1	708868	6170068	-26.7097702026367	10	5.17462974342728	26.7767929815622	
207.3763_1	704281	6163078.2	-23.4805107116699	10	0.749772233105444	0.562158401535924	
207.3765_1	707653.3	6170971	-22.7272758483887	10	7.75795840530665	60.1859186184682	
207.3766_1	707648.7	6170962.1	-22.7272758483887	10	7.61782000178433	58.0311815795854	
207.3767_1	707640.6	6170963.6	-22.7272758483887	10	7.75260391297861	60.1028674315313	
207.3768_1	707638.9	6170975.5	-22.7272758483887	10	7.24808672322484	52.5347611473883	
207.3769_1	707646.6	6170981.5	-22.7272758483887	10	7.16091783352698	51.2787442185247	
207.3770_1	707654.2	6170977.3	-22.7272758483887	10	6.95667351797618	48.395306435711	
207.3771_1	700382	6171802	-10.452449798584	10	8.12339549407959	65.9895543532326	
207.3773_1	702480.37	6169767.21	-10.0394897460938	10	7.12393566994714	50.7504594295451	
207.3773_2	702480.37	6169767.21	-10.0394897460938	10	7.07393566994714	50.0405658625504	
207.3779_1	706668	6166164	-34.0596408843994	10	-2.05577453707123	4.22620894727042	
207.3781_1	701788	6159927	-23.4924755096436	10	-2.08949694003677	4.36599746242304	
207.3782_1	701821.25	6160214.02	-16.5976886749268	10	0.789146414923708	0.622752064186942	
207.3783_1	701642.55	6160159.11	-16.5976886749268	10	1.47480699025466	2.175055658504	
207.3784_1	701526.58	6159948.77	-23.4924755096436	10	-0.203390359545303	0.0413676383559675	
207.3789_1	710837	6173216	-24.473030090332	10	3.43700841656876	11.8130268555645	
207.3797_1	702029.68	6162989.7	-22.6134853363037	10	12.4077347559918	153.951881775047	
207.3798_1	702001.11	6162787.98	-22.6134853363037	10	10.246499218288	104.990746230376	
207.37_1	704961.12	6168087.07	-18.7063407897949	10	6.85594093164841	47.003926058252	
207.380_1	703911	6163789	-21.365161895752	10	5.71320590374947	32.6407216986378	
207.3820_1	700498	6164649	3.49470710754395	10	11.0768886535034	122.697462242113	
207.382_1	700333	6163553	8.0845193862915	10	10.309362934124	106.28296410749	
207.3837_1	701282	6168804	0.318778991699219	10	7.19516990252686	51.7704699262283	
207.3869_1	707914	6172205	-19.825439453125	10	3.40558056255341	11.5979789680416	
207.3870_1	707955	6172187	-19.825439453125	10	3.24561678069115	10.534028287104	
207.3871_1	707932	6172162	-19.825439453125	10	3.34607322032165	11.1962059957537	
207.3872_1	707985	6172128	-19.825439453125	10	3.40620961107254	11.6022639145629	
207.3876_1	707949	6172168	-19.825439453125	10	3.55403114467239	12.6311373773014	
207.3876_2	707949	6172168	-19.825439453125	10	3.55403114467239	12.6311373773014	
207.3876_3	707949	6172168	-19.825439453125	10	3.55403114467239	12.6311373773014	
207.3881_1	705979	6167675	-26.1596298217773	10	0.6811798183918	0.464005944984285	
207.3882_1	705951	6167674	-26.1596298217773	10	2.34389010982513	5.49382084693608	
207.3883_1	705979	6167675	-26.1596298217773	10	4.4811798183918	20.080972564762	
207.3888_1	700276.22	6172545.2	-8.7608585357666	10	7.16309963436099	51.3099963717826	
207.3889_1	700314.34	6172542.2	-8.7608585357666	10	7.15962284626614	51.260199300776	
207.3890_1	700303.12	6172503.5	-8.7608585357666	10	7.20830498356903	51.9596607361461	
207.3891_1	700292.2	6172556.06	-8.7608585357666	10	6.99144711507583	48.8803327629022	
207.38_1	705314.62	6166672.09	-23.8807506561279	10	0.232493321389049	0.0540531444905118	
207.3920_1	701264.2	6169407.31	1.51318740844727	10	26.7587955951761	716.033141704415	
207.3930_1	702331	6169953.82	-10.0394897460938	10	4.178898325935	17.4631912185024	
207.3967_1	707181	6169058	-28.3712291717529	10	4.41305597988892	19.4750630816333	
